,area_m2,price_usd,lat,lon,place
3967,126,376927.85,-3.999737,-38.442928,Aquiraz
3968,54,112856.83,-3.7739135,-38.4692211,Fortaleza
3969,72,165387.25,-3.732433,-38.5047,Fortaleza
3970,61,142312.92,-3.7922792,-38.5881036,Fortaleza
3971,105,207028.02,-3.794777,-38.498131,Fortaleza
3972,61,114800.28,-3.774656,-38.571667,Fortaleza
3973,71,145391.0,-3.775403111,-38.4778010845,Fortaleza
3974,72,168700.61,-3.7602855,-38.4880104,Fortaleza
3975,93,249641.14,-3.746504,-38.496136,Fortaleza
3976,110,234038.56,-3.742591,-38.5047,Fortaleza
3977,91,215315.48,-3.741709,-38.511925,Fortaleza
3978,87,140423.14,-3.999737,-38.442928,Aquiraz
3979,65,109217.99,-3.725485,-38.488728,Fortaleza
3981,106,78012.85,-3.743804,-38.587162,Fortaleza
3982,143,496785.87,-3.738561,-38.508968,Fortaleza
3983,83,168819.82,-3.738561,-38.508968,Fortaleza
3985,108,149784.68,-3.733956,-38.492195,Fortaleza
3986,72,78012.85,-3.7357456,-38.5789131,Fortaleza
3990,120,112338.51,-3.725391,-38.52309,Fortaleza
3992,128,81133.37,-3.7526288,-38.4962821,Fortaleza
3993,58,84253.88,-3.747069,-38.477108,Fortaleza
3996,107,249641.14,-3.84575,-38.389745,Aquiraz
3999,82,171097.79,-3.90139,-38.39111,Aquiraz
4000,82,171097.79,-3.8481419,-38.3931537,Aquiraz
4001,163,330508.33,-3.8481419,-38.3931537,Aquiraz
4002,68,159483.24,-3.8481419,-38.3931537,Aquiraz
4003,68,159483.24,-3.8481419,-38.3931537,Aquiraz
4004,172,371965.29,-3.767818,-38.492821,Fortaleza
4005,72,92055.17,-3.999737,-38.442928,Aquiraz
4008,120,171628.28,-3.741913,-38.507984,Fortaleza
4010,79,76452.59,-3.725391,-38.52309,Fortaleza
4011,70,124820.57,-3.747069,-38.477108,Fortaleza
4013,66,109217.99,-3.742591,-38.5047,Fortaleza
4014,126,455541.72,-3.742591,-38.5047,Fortaleza
4015,153,159146.22,-3.741709,-38.511925,Fortaleza
4016,64,140423.14,-3.726883,-38.49419,Fortaleza
4017,98,233500.9,-3.728506,-38.512775,Fortaleza
4018,91,227138.8,-3.728506,-38.512775,Fortaleza
4019,142,277725.76,-3.742591,-38.5047,Fortaleza
4020,92,229326.59,-3.75084,-38.461456,Fortaleza
4021,120,412159.39,-3.747069,-38.477108,Fortaleza
4022,165,372333.83,-3.747069,-38.477108,Fortaleza
4023,92,193471.88,-3.741638,-38.52309,Fortaleza
4024,54,109093.17,-3.771153,-38.486046,Fortaleza
4025,68,118579.54,-3.721757,-38.513767,Fortaleza
4026,68,116721.58,-3.741229,-38.477791,Fortaleza
4027,91,153928.72,-3.999737,-38.442928,Aquiraz
4030,215,343256.56,-3.742591,-38.5047,Fortaleza
4034,73,134182.11,-3.723951,-38.567634,Fortaleza
4036,73,134182.11,-3.723951,-38.567634,Fortaleza
4037,91,107657.74,-3.731666,-38.553501,Fortaleza
4038,110,98296.19,-3.78072,-38.568413,Fortaleza
4039,86,102976.97,-3.728231,-38.555019,Fortaleza
4040,65,84253.88,-3.809187,-38.573856,Fortaleza
4041,108,202833.42,-3.738504,-38.561552,Fortaleza
4042,94,162266.74,-3.736646,-38.558227,Fortaleza
4043,70,80821.31,-3.740506,-38.562442,Fortaleza
4045,80,93615.42,-3.740297,-38.529602,Fortaleza
4048,106,93303.37,-3.722449,-38.541384,Fortaleza
4050,63,113898.77,-3.754004,-38.52605,Fortaleza
6078,72,121700.05,-2.500755,-44.311827,São Luís
6080,152,268364.22,-2.498129,-44.291047,São Luís
6081,65,93303.37,-2.505822,-44.297304,São Luís
6082,65,87062.34,-2.504771,-44.263916,São Luís
6083,158,268962.74,-2.490692,-44.292896,São Luís
6084,178,326093.74,-2.491922,-44.283426,São Luís
6085,77,127847.46,-2.506272,-44.264023,São Luís
6086,72,142919.55,-2.500934,-44.284837,São Luís
6087,81,159317.85,-2.497324,-44.283553,São Luís
6088,74,92055.17,-2.495221,-44.244175,São Luís
6089,113,152905.19,-2.504578,-44.264023,São Luís
6090,87,121108.09,-2.495489,-44.244218,São Luís
6091,105,222804.71,-2.498549,-44.289711,São Luís
6092,91,118579.54,-5.516408,-47.488639,Imperatriz
6093,91,124820.57,-5.516408,-47.488639,Imperatriz
6094,142,173188.54,-5.530071,-47.487049,Imperatriz
6095,91,118579.54,-5.516408,-47.488639,Imperatriz
6096,77,77002.74,-2.533132,-44.230614,São Luís
6097,142,187624.35,-5.530071,-47.487049,Imperatriz
6099,70,118579.54,-5.52674,-47.471724,Imperatriz
6100,142,187624.35,-5.530071,-47.487049,Imperatriz
6101,91,124820.57,-5.516408,-47.488639,Imperatriz
6102,85,140423.14,-5.525392,-47.495248,Imperatriz
6103,70,94227.67,-5.52674,-47.471724,Imperatriz
6104,70,118579.54,-5.52674,-47.471724,Imperatriz
6105,91,124820.57,-5.516408,-47.488639,Imperatriz
6106,91,118579.54,-5.516408,-47.488639,Imperatriz
6107,142,173188.54,-5.530071,-47.487049,Imperatriz
6108,91,130094.86,-5.525502,-47.477049,Imperatriz
6109,142,173402.92,-5.530071,-47.487049,Imperatriz
6110,72,80821.31,-2.490183,-44.262115,São Luís
6114,80,124820.57,-2.497547,-44.290953,São Luís
6116,63,112338.51,-2.490692,-44.292896,São Luís
6117,86,124820.57,-2.494824,-44.290695,São Luís
6120,76,152905.19,-2.501341,-44.310114,São Luís
6121,131,203769.58,-2.5046,-44.264839,São Luís
6122,67,87374.39,-2.494867,-44.290674,São Luís
6124,77,122792.23,-2.503376,-44.299491,São Luís
6125,93,180989.82,-2.484535,-44.224201,São Luís
6126,82,106097.48,-2.499219,-44.289515,São Luís
6127,210,405666.85,-2.491152,-44.296452,São Luís
6129,74,87374.39,-2.490183,-44.262115,São Luís
6132,72,80821.31,-2.490183,-44.262115,São Luís
6133,74,87374.39,-2.490183,-44.262115,São Luís
6134,87,106097.48,-2.490183,-44.262115,São Luís
6135,86,99544.4,-2.490183,-44.262115,São Luís
6136,74,158725.58,-2.500793,-44.285173,São Luís
6137,76,81174.87,-2.491756,-44.244349,São Luís
6139,109,217007.42,-2.488693,-44.299107,São Luís
6140,74,148224.42,-2.50126,-44.31012,São Luís
6141,96,163826.99,-2.500805,-44.285414,São Luís
6142,92,171675.4,-2.491078,-44.299509,São Luís
6143,109,213800.47,-2.488736,-44.299064,São Luís
6145,163,343256.56,-2.53911,-44.282905,São Luís
6146,239,457155.33,-2.490061,-44.30343,São Luís
6147,192,357520.43,-2.495888,-44.28617,São Luís
6149,77,109217.99,-2.533968,-44.229627,São Luís
6150,208,436871.99,-2.504707,-44.317217,São Luís
6151,80,156025.71,-2.50126,-44.31012,São Luís
6154,74,156025.71,-2.500793,-44.285173,São Luís
6155,178,374461.71,-2.493367,-44.286661,São Luís
6156,216,405666.85,-2.490078,-44.293965,São Luís
6157,95,165387.25,-2.498222,-44.290502,São Luís
6160,81,202833.42,-2.53911,-44.282905,São Luís
6161,164,308930.91,-2.500067,-44.310299,São Luís
6163,136,277568.18,-2.502735,-44.31447,São Luís
6164,164,298497.56,-2.499997,-44.310155,São Luís
6165,74,82604.69,-2.494978,-44.24486,São Luís
6166,74,82693.62,-2.490816,-44.244905,São Luís
6168,72,115459.02,-5.496415,-47.474529,Imperatriz
6169,70,107811.27,-5.516436,-47.480217,Imperatriz
6170,65,87374.39,-5.5167,-47.490892,Imperatriz
6171,96,149784.68,-5.530071,-47.487049,Imperatriz
6175,217,497409.97,-2.502863,-44.314213,São Luís
6176,76,97952.94,-2.493024,-44.244175,São Luís
6178,86,99856.45,-2.490183,-44.262115,São Luís
6179,152,333943.56,-2.494344,-44.285272,São Luís
6181,137,206323.0,-2.497493,-44.287316,São Luís
6182,121,146664.17,-2.497574,-44.288866,São Luís
6183,80,112338.51,-2.50102,-44.285653,São Luís
6184,56,81133.37,-2.50266,-44.238204,São Luís
6186,73,90494.91,-2.506015,-44.261105,São Luís
6187,198,405666.85,-5.514259,-47.476859,Imperatriz
6188,187,343256.56,-2.490246,-44.303001,São Luís
6189,53,74892.34,-2.501234,-44.272435,São Luís
6190,109,219177.74,-2.488693,-44.299107,São Luís
12122,82,124626.16,-7.1065787,-34.8426632,João Pessoa
12123,64,90494.91,-7.0846197,-34.8394211,João Pessoa
12124,126,182550.08,-7.1194958,-34.8450118,João Pessoa
12125,90,135742.37,-7.0956882,-34.8403226,João Pessoa
12126,91,147288.27,-7.0878568,-34.8365545,João Pessoa
12128,80,112338.51,-7.220309,-35.899084,Campina Grande
12130,123,168507.77,-7.21189,-35.873397,Campina Grande
12132,225,296448.85,-7.222533,-35.88875,Campina Grande
12133,70,81133.37,-7.24008,-35.877255,Campina Grande
12134,95,118579.54,-7.223248,-35.889716,Campina Grande
12135,82,117019.28,-7.248926,-35.879787,Campina Grande
12136,225,277725.76,-7.222704,-35.889063,Campina Grande
12137,65,88934.65,-7.222533,-35.88875,Campina Grande
12138,120,112338.51,-7.219224,-35.899951,Campina Grande
12139,96,146664.17,-7.226821,-35.876868,Campina Grande
12140,117,162266.74,-7.233029,-35.862046,Campina Grande
12141,95,130460.27,-7.222533,-35.88875,Campina Grande
12142,65,123098.28,-23.639822,-46.5238,Santo André
12144,82,132567.38,-7.109431,-34.840629,João Pessoa
12149,80,85703.4,-7.08368,-34.836201,João Pessoa
12150,172,329799.39,-7.115072,-34.839756,João Pessoa
12151,61,82065.52,-23.684713,-46.53775,Santo André
12152,70,101416.71,-7.0720751,-34.8381433,João Pessoa
12153,138,193471.88,-7.1194958,-34.8450118,João Pessoa
12154,60,75735.5,-7.1194958,-34.8450118,João Pessoa
12155,82,111195.15,-7.0942446,-34.8453489,João Pessoa
12156,56,86274.1,-7.1311303,-34.8394165,João Pessoa
12157,59,106671.03,-7.1193854,-34.8298249,João Pessoa
12159,60,90182.86,-7.0787148,-34.8340561,João Pessoa
12160,102,185124.5,-7.1185116,-34.8472469,João Pessoa
12161,83,93303.37,-7.0738199,-34.8419683,João Pessoa
12162,94,152686.13,-7.113496,-34.8521915,João Pessoa
12163,138,184110.34,-7.1194958,-34.8450118,João Pessoa
12164,138,201273.16,-7.1194958,-34.8450118,João Pessoa
12165,95,109217.99,-7.119496,-34.845012,João Pessoa
12166,106,137302.62,-7.119496,-34.845012,João Pessoa
12167,113,176933.15,-7.235264,-35.865981,Campina Grande
12169,215,374461.71,-7.115069,-34.8539998,João Pessoa
12170,208,448054.67,-7.1064056,-34.8357933,João Pessoa
12171,84,88934.65,-7.0763563,-34.8398226,João Pessoa
12172,79,491861.69,-7.114996,-34.830265,João Pessoa
12174,231,468077.13,-7.176446,-34.908489,João Pessoa
12175,107,285776.69,-6.987721,-34.828722,Cabedelo
12176,135,405666.85,-6.987721,-34.828722,Cabedelo
12177,102,84418.64,-6.886645,-38.554319,Cajazeiras
12178,96,84418.64,-6.886645,-38.554319,Cajazeiras
12179,96,88769.89,-6.886645,-38.554319,Cajazeiras
12180,112,153803.59,-7.101782,-34.835552,João Pessoa
12181,110,151074.39,-7.101782,-34.835552,João Pessoa
12182,76,118267.49,-7.096062,-34.837582,João Pessoa
12183,156,132809.08,-7.1178731,-34.8361221,João Pessoa
12184,145,190468.38,-7.0982933,-34.840108,João Pessoa
12185,70,78558.94,-7.096062,-34.837582,João Pessoa
12187,85,93615.42,-7.156862,-34.814278,João Pessoa
12188,194,303931.53,-7.130504,-34.827862,João Pessoa
12189,141,90494.91,-7.114996,-34.830265,João Pessoa
12190,76,76452.59,-7.0743842,-34.836251,João Pessoa
12191,99,151076.88,-7.0827874,-34.8420886,João Pessoa
12192,67,101357.86,-7.115018,-34.86593,João Pessoa
12193,164,312051.42,-7.111007,-34.831715,João Pessoa
12195,58,111383.63,-7.176446,-34.908489,João Pessoa
12196,85,195491.16,-7.176446,-34.908489,João Pessoa
12197,127,174436.74,-7.1232712,-34.8264642,João Pessoa
12198,80,78012.85,-7.1507711,-34.8445787,João Pessoa
12200,76,81133.37,-7.1526036,-34.8372535,João Pessoa
12201,76,78012.85,-7.152825,-34.8416461,João Pessoa
12202,76,81133.37,-7.152825,-34.8416461,João Pessoa
12203,105,118579.54,-7.096062,-34.837582,João Pessoa
12204,78,87374.39,-7.1354124,-34.8315849,João Pessoa
12205,108,135742.37,-7.089115,-34.8403486,João Pessoa
12206,77,93584.22,-7.1209899,-34.8399871,João Pessoa
12207,114,139334.7,-7.089756,-34.839886,João Pessoa
12208,73,109217.99,-7.114996,-34.830265,João Pessoa
12209,116,202833.42,-7.117158,-34.829853,João Pessoa
12210,180,202833.42,-7.1153004,-34.8368653,João Pessoa
12211,115,151344.94,-7.0742185,-34.8344956,João Pessoa
12213,90,93615.42,-7.105561,-34.833115,João Pessoa
12214,148,202007.44,-7.107784,-34.841912,João Pessoa
12216,85,104537.22,-7.214638,-35.884862,Campina Grande
12218,68,96735.94,-7.084624,-34.8384462,João Pessoa
12219,124,224677.02,-7.1222069,-34.8356895,João Pessoa
12220,204,452474.56,-7.1138691,-34.8272957,João Pessoa
12221,91,141047.24,-7.0878568,-34.8365545,João Pessoa
12222,94,135811.64,-7.1180898,-34.8337633,João Pessoa
12223,97,143855.7,-7.1203768,-34.8420411,João Pessoa
12224,97,148848.53,-7.1203768,-34.8420411,João Pessoa
12225,122,305361.04,-7.1187877,-34.8249506,João Pessoa
12226,106,218560.81,-7.1064056,-34.8357933,João Pessoa
12227,204,460275.85,-7.1138691,-34.8272957,João Pessoa
12228,115,259002.68,-7.029486,-34.84586,Cabedelo
12229,200,202833.42,-7.0456374,-34.8444891,Cabedelo
12230,124,184110.34,-7.115382,-34.828545,João Pessoa
12231,147,209074.45,-7.114174,-34.825161,João Pessoa
12232,194,234038.56,-7.115973,-34.82589,João Pessoa
12234,83,112338.51,-7.067306,-34.841721,João Pessoa
12235,110,112338.51,-7.0419596,-34.8423987,Cabedelo
12236,207,405666.85,-7.176251,-34.804455,João Pessoa
12238,91,153120.2,-7.111578,-34.855518,João Pessoa
12239,75,109415.83,-7.111578,-34.855518,João Pessoa
12240,63,92679.27,-7.111578,-34.855518,João Pessoa
12241,61,103741.18,-7.111578,-34.855518,João Pessoa
12242,55,75485.23,-7.1235314,-34.8478978,João Pessoa
12243,107,186918.8,-7.111578,-34.855518,João Pessoa
12244,107,290115.45,-7.030285,-34.837822,Cabedelo
12245,135,427568.49,-7.030285,-34.837822,Cabedelo
12247,79,151290.02,-7.111578,-34.855518,João Pessoa
12248,101,143543.34,-7.0809656,-34.8379532,João Pessoa
12250,120,167883.66,-7.20774,-35.877955,Campina Grande
12251,77,76452.59,-7.249728,-35.879132,Campina Grande
12252,87,117331.33,-7.228277,-35.882598,Campina Grande
12253,77,84222.67,-7.107301,-34.8333672,João Pessoa
12254,120,171628.28,-7.125048,-34.83599,João Pessoa
12255,62,111104.09,-7.081561,-34.83625,João Pessoa
12256,130,142036.48,-7.207112,-35.879567,Campina Grande
12257,110,193471.88,-7.084624,-34.838446,João Pessoa
12258,55,75485.23,-7.1235314,-34.8478978,João Pessoa
12259,80,140423.14,-7.075332,-34.834682,João Pessoa
12260,171,171628.28,-7.212391,-35.874653,Campina Grande
12261,76,108904.38,-7.154127,-34.851026,João Pessoa
12262,85,78012.85,-7.208669,-35.88382,Campina Grande
12263,83,114271.2,-7.110856,-34.833694,João Pessoa
12265,140,230970.67,-7.084624,-34.838446,João Pessoa
12267,108,156025.71,-7.077391,-34.84095,João Pessoa
12268,93,187277.8,-7.091386,-34.839222,João Pessoa
12270,80,107922.48,-7.068526,-34.846274,João Pessoa
12271,85,126968.0,-7.083094,-34.839954,João Pessoa
12272,64,76180.48,-7.068526,-34.846274,João Pessoa
12273,69,97352.71,-7.084624,-34.838446,João Pessoa
12274,91,215845.28,-7.068526,-34.846274,João Pessoa
12275,126,166228.73,-7.119496,-34.845012,João Pessoa
12276,112,157480.0,-7.119496,-34.845012,João Pessoa
12277,75,117445.4,-7.081956,-34.843102,João Pessoa
12278,114,141731.84,-7.119496,-34.845012,João Pessoa
12279,131,222194.0,-7.123123,-34.824459,João Pessoa
12280,138,228542.4,-7.083448,-34.834623,João Pessoa
12281,76,104271.04,-7.15462,-34.851108,João Pessoa
12282,76,105726.14,-7.15462,-34.851108,João Pessoa
12283,107,151344.94,-7.112876,-34.846764,João Pessoa
12284,187,468077.13,-7.176446,-34.908489,João Pessoa
12285,76,106147.41,-7.15462,-34.851108,João Pessoa
12286,76,102279.53,-7.15462,-34.851108,João Pessoa
12287,78,106940.84,-7.15462,-34.851108,João Pessoa
12288,76,105305.49,-7.15462,-34.851108,João Pessoa
12289,90,148349.22,-7.116377,-34.8368844,João Pessoa
12290,107,209074.45,-7.1170702,-34.8280224,João Pessoa
12292,101,171628.28,-7.0750025,-34.8320293,João Pessoa
12293,101,171628.28,-7.0750025,-34.8320293,João Pessoa
12294,101,196592.39,-7.0750025,-34.8320293,João Pessoa
12295,101,171628.28,-7.0750025,-34.8320293,João Pessoa
12296,60,259002.68,-7.143339,-34.8133802,João Pessoa
12297,61,171004.18,-7.143339,-34.8133802,João Pessoa
12299,180,374461.71,-7.1166526,-34.8279867,João Pessoa
12300,96,162266.74,-7.1120898,-34.8309205,João Pessoa
12301,86,134182.11,-7.1173964,-34.8411724,João Pessoa
12302,122,187230.85,-7.1084688,-34.8345366,João Pessoa
12303,107,234038.56,-7.1170702,-34.8280224,João Pessoa
12304,59,121700.05,-7.1150007,-34.827537,João Pessoa
12305,73,104160.09,-7.0800281,-34.8346002,João Pessoa
12306,107,230606.0,-7.1170702,-34.8280224,João Pessoa
12307,72,124820.57,-7.1257736,-34.8275004,João Pessoa
12308,69,99232.35,-7.1104657,-34.8322306,João Pessoa
12309,59,106097.48,-7.1193596,-34.8292674,João Pessoa
12310,57,94609.62,-7.1193596,-34.8292674,João Pessoa
12311,55,121700.05,-7.1163683,-34.8241255,João Pessoa
12312,60,119941.92,-7.143339,-34.8133802,João Pessoa
12313,58,93303.37,-7.1163753,-34.8296582,João Pessoa
12314,91,154075.39,-7.0772323,-34.8323823,João Pessoa
12316,74,101853.58,-7.0772323,-34.8323823,João Pessoa
12317,107,151344.94,-7.1128758,-34.8467641,João Pessoa
12318,145,184110.34,-7.1194958,-34.8450118,João Pessoa
12319,221,268364.22,-7.096373,-34.840125,João Pessoa
12320,60,133316.4,-7.124932,-34.827068,João Pessoa
12321,104,168232.6,-7.08368,-34.836201,João Pessoa
12322,86,143052.17,-7.07045,-34.838856,João Pessoa
12323,88,145886.22,-7.07045,-34.838856,João Pessoa
12324,113,149784.68,-7.07045,-34.838856,João Pessoa
12325,96,88769.89,-6.886645,-38.554319,Cajazeiras
12326,70,87374.39,-7.067306,-34.841721,João Pessoa
12327,102,202833.42,-7.1224082,-34.8350962,João Pessoa
12328,76,74892.34,-7.206622,-35.88418,Campina Grande
12329,130,78012.85,-6.889707,-38.561218,Cajazeiras
12330,76,131061.59,-7.0793028,-34.8343305,João Pessoa
12331,55,84178.99,-7.079303,-34.83433,João Pessoa
12332,62,81133.37,-7.067306,-34.841721,João Pessoa
12333,96,118579.54,-7.053576,-34.84333,Cabedelo
12335,113,159146.22,-7.219533,-35.899522,Campina Grande
12336,89,127832.83,-7.219533,-35.899522,Campina Grande
12337,70,87374.39,-7.074028,-34.837669,João Pessoa
12338,62,96735.94,-7.116084,-34.840191,João Pessoa
12339,201,452474.56,-7.121201,-34.832825,João Pessoa
12341,104,106097.48,-7.080719,-34.834271,João Pessoa
12342,111,179936.34,-7.115382,-34.828545,João Pessoa
12345,82,113898.77,-7.119496,-34.845012,João Pessoa
12346,141,215315.48,-7.143416,-34.81329,João Pessoa
12347,60,88934.65,-7.14609,-34.837582,João Pessoa
12349,79,99232.35,-7.074206,-34.84488,João Pessoa
12350,85,187230.85,-7.074206,-34.84488,João Pessoa
12352,84,121075.95,-7.14609,-34.837582,João Pessoa
12354,77,74892.34,-7.156117,-34.83248,João Pessoa
12355,110,99856.45,-7.067306,-34.841721,João Pessoa
12357,97,115459.02,-7.222205,-35.882313,Campina Grande
12358,62,79355.0,-7.116538,-34.857481,João Pessoa
12359,58,81078.76,-7.083071,-34.835583,João Pessoa
12360,67,97965.11,-7.08153,-34.833805,João Pessoa
12361,67,113335.2,-7.08153,-34.833805,João Pessoa
12362,139,152905.19,-7.210475,-35.875361,Campina Grande
12363,107,233726.51,-7.031746,-34.834263,Cabedelo
12364,69,90526.11,-7.155894,-34.831257,João Pessoa
12365,78,106346.5,-7.155894,-34.831257,João Pessoa
12366,70,156025.71,-7.103715,-34.839893,João Pessoa
12367,169,234038.56,-7.099648,-34.841282,João Pessoa
12368,90,155459.33,-7.024472,-34.830647,Cabedelo
12369,212,390064.28,-7.121942,-34.834206,João Pessoa
12370,106,137302.62,-7.119496,-34.845012,João Pessoa
12371,113,149784.68,-7.07045,-34.838856,João Pessoa
12372,120,171628.28,-7.125048,-34.83599,João Pessoa
12373,62,81133.37,-7.067306,-34.841721,João Pessoa
12375,77,74892.34,-7.156117,-34.83248,João Pessoa
12377,79,78012.85,-7.133661,-34.858968,João Pessoa
12378,82,113898.77,-7.119496,-34.845012,João Pessoa
12380,86,143052.17,-7.07045,-34.838856,João Pessoa
12381,76,105726.14,-7.15462,-34.851108,João Pessoa
12382,76,106147.41,-7.15462,-34.851108,João Pessoa
12383,76,105305.49,-7.15462,-34.851108,João Pessoa
12384,79,99232.35,-7.074206,-34.84488,João Pessoa
12385,80,140423.14,-7.075332,-34.834682,João Pessoa
12386,96,118579.54,-7.053576,-34.84333,Cabedelo
12387,92,146664.17,-7.238979,-35.872898,Campina Grande
12388,83,102976.97,-7.110856,-34.833694,João Pessoa
12389,95,109217.99,-7.119496,-34.845012,João Pessoa
12390,70,81133.37,-7.24008,-35.877255,Campina Grande
12392,62,78012.85,-7.116538,-34.857481,João Pessoa
12393,85,187230.85,-7.074206,-34.84488,João Pessoa
12394,88,145886.22,-7.07045,-34.838856,João Pessoa
12395,76,108904.38,-7.154127,-34.851026,João Pessoa
12396,70,87374.39,-7.074028,-34.837669,João Pessoa
12397,76,102279.53,-7.15462,-34.851108,João Pessoa
12398,76,104271.04,-7.15462,-34.851108,João Pessoa
12741,93,171628.28,-8.398109,-35.0609851,Ipojuca
12752,110,121700.05,-8.8137173,-36.954107,Ipojuca
12753,82,78012.85,-8.3197955,-34.9581975,Cabo de Santo Agostinho
12754,120,134182.11,-8.398109,-35.0609851,Ipojuca
12756,60,109217.99,-8.398109,-35.0609851,Ipojuca
12757,130,149784.68,-8.398109,-35.0609851,Ipojuca
12759,55,106097.48,-8.398109,-35.0609851,Ipojuca
12762,90,468077.13,-8.398109,-35.0609851,Ipojuca
12763,143,202833.42,-8.1262707,-34.9037933,Recife
12764,148,187230.85,-8.183698,-34.931366,Jaboatão dos Guararapes
12765,189,483679.71,-8.126271,-34.903793,Recife
12766,168,374461.71,-8.119507,-34.895363,Recife
12767,170,452474.56,-8.117513,-34.899639,Recife
12768,147,516679.14,-8.094985,-34.892761,Recife
12769,119,255873.74,-8.089291,-34.903793,Recife
12770,109,252505.46,-8.089291,-34.903793,Recife
12771,170,352162.51,-8.089291,-34.903793,Recife
12772,170,377808.46,-8.089291,-34.903793,Recife
12773,170,331045.37,-8.089291,-34.903793,Recife
12775,139,293913.12,-8.089291,-34.903793,Recife
12776,109,248387.63,-8.089291,-34.903793,Recife
12777,150,436871.99,-8.129817,-34.914825,Recife
12778,202,312051.42,-8.129817,-34.914825,Recife
12779,68,136224.17,-8.206632,-34.921719,Jaboatão dos Guararapes
12780,54,104537.22,-8.206632,-34.921719,Jaboatão dos Guararapes
12781,140,152905.19,-8.206293,-34.936878,Jaboatão dos Guararapes
12782,140,187230.85,-8.206293,-34.936878,Jaboatão dos Guararapes
12784,107,196592.39,-8.2007221,-34.9213268,Jaboatão dos Guararapes
12785,135,212194.96,-8.129817,-34.914825,Recife
12787,107,187230.85,-8.2007221,-34.9213268,Jaboatão dos Guararapes
12791,190,468077.13,-8.035595,-34.921719,Recife
12793,122,165387.25,-8.0487252,-34.9024933,Recife
12794,189,234038.56,-8.0373731,-34.8971001,Recife
12795,97,171628.28,-8.0397073,-34.8936548,Recife
12796,54,124820.57,-8.034929,-34.892761,Recife
12797,64,118579.54,-8.02765,-34.920338,Recife
12798,69,117019.28,-8.02765,-34.920338,Recife
12799,70,134182.11,-8.056418,-34.909309,Recife
12800,85,109217.99,-8.0436724,-34.9090946,Recife
12801,72,140423.14,-8.041209,-34.895039,Recife
12802,100,146664.17,-7.96792,-34.833443,Olinda
12803,68,168507.77,-8.46275,-35.082859,Ipojuca
12804,68,190351.36,-8.46275,-35.082859,Ipojuca
12805,110,168507.77,-8.1890856,-34.9256778,Jaboatão dos Guararapes
12806,230,296448.85,-8.052941,-34.899593,Recife
12807,204,443113.02,-8.021971,-34.931366,Recife
12809,102,202833.42,-8.0373634,-34.8997024,Recife
12810,90,112338.51,-8.044486,-34.905376,Recife
12811,172,343256.56,-8.021971,-34.931366,Recife
12812,87,174748.79,-8.031535,-34.897182,Recife
12813,189,218435.99,-8.0373731,-34.8971001,Recife
12814,75,106097.48,-8.02765,-34.920338,Recife
12815,78,163826.99,-8.027162,-34.913445,Recife
12816,99,155752.04,-9.4012927,-40.5048039,Petrolina
12817,132,314245.81,-8.032375,-34.906925,Recife
12818,225,390064.28,-8.067211,-34.90517,Recife
12819,133,135742.37,-8.0548775,-34.9073759,Recife
12820,177,452474.56,-8.0356438,-34.9186533,Recife
12821,208,390064.28,-8.050071,-34.89138,Recife
12823,135,265243.71,-8.1097445,-34.8975736,Recife
12824,163,374461.71,-8.110801,-34.895542,Recife
12825,185,402546.33,-8.116624,-34.899124,Recife
12826,149,343256.56,-8.116955,-34.896206,Recife
12828,74,134182.11,-8.044497,-34.909519,Recife
12829,91,174748.79,-8.056418,-34.909309,Recife
12830,115,115459.02,-8.1373477,-34.909181,Recife
12831,76,137302.62,-8.1136717,-34.896252,Recife
12833,99,168507.77,-8.0578381,-34.882897,Recife
