area_m2,price_usd,lat,lon,place
127,187230.85,-3.747069,-38.477108,Fortaleza
85,156025.71,-3.738561,-38.508968,Fortaleza
90,147830.3,-3.73771,-38.475487,Fortaleza
118,185430.94,-3.73771,-38.475487,Fortaleza
104,124820.57,-3.747069,-38.477108,Fortaleza
82,157585.97,-3.767818,-38.492821,Fortaleza
100,212194.96,-7.237641,-39.319938,Juazeiro do Norte
100,202340.38,-7.244396,-39.313096,Juazeiro do Norte
63,84788.42,-7.229036,-39.312446,Juazeiro do Norte
85,154661.95,-3.741186,-38.5690362,Fortaleza
121,246520.62,-3.729989,-38.551979,Fortaleza
70,150800.09,-3.807199,-38.494484,Fortaleza
70,148231.6,-3.807199,-38.494484,Fortaleza
86,194207.7,-3.807199,-38.494484,Fortaleza
59,127522.62,-3.807199,-38.494484,Fortaleza
73,156466.95,-3.807263,-38.492878,Fortaleza
70,118995.5,-3.716053,-38.546726,Fortaleza
120,266913.81,-3.807263,-38.492878,Fortaleza
91,202396.86,-3.807263,-38.492878,Fortaleza
58,120278.66,-3.807263,-38.492878,Fortaleza
100,249641.14,-3.999737,-38.442928,Aquiraz
100,202833.42,-3.999737,-38.442928,Aquiraz
130,343256.56,-3.748288,-38.469052,Fortaleza
145,271484.74,-3.750421,-38.462497,Fortaleza
116,259002.68,-3.750421,-38.462497,Fortaleza
81,115459.02,-3.724562,-38.486015,Fortaleza
87,134182.11,-3.732433,-38.5047,Fortaleza
91,149784.68,-3.999737,-38.442928,Aquiraz
122,215315.48,-3.743245,-38.497288,Fortaleza
63,74892.34,-3.7325631,-38.4857996,Fortaleza
70,121700.05,-3.8079797,-38.496936,Fortaleza
122,202833.42,-3.743245,-38.497288,Fortaleza
169,265243.71,-3.760486,-38.488823,Fortaleza
64,124820.57,-3.726883,-38.49419,Fortaleza
78,193471.88,-3.731695,-38.488731,Fortaleza
72,90494.91,-3.999737,-38.442928,Aquiraz
87,74892.34,-3.7645652,-38.541062,Fortaleza
150,342320.41,-3.743245,-38.497288,Fortaleza
210,436871.99,-3.732433,-38.5047,Fortaleza
84,171628.28,-3.724844,-38.572979,Fortaleza
165,405666.85,-3.732433,-38.5047,Fortaleza
150,327653.99,-3.74446,-38.496861,Fortaleza
64,146664.17,-3.742591,-38.5047,Fortaleza
241,399425.82,-3.733342,-38.494102,Fortaleza
86,140423.14,-3.807263,-38.492878,Fortaleza
75,87374.39,-4.18258,-38.088495,Beberibe
60,78012.85,-3.7575701,-38.5511514,Fortaleza
56,124820.57,-3.737219,-38.535545,Fortaleza
70,84253.88,-3.7368765,-38.505031,Fortaleza
126,202833.42,-3.747069,-38.477108,Fortaleza
60,81133.37,-3.734332,-38.487621,Fortaleza
60,140423.14,-3.999737,-38.442928,Aquiraz
100,134182.11,-3.734332,-38.487621,Fortaleza
130,184110.34,-3.732433,-38.5047,Fortaleza
70,87374.39,-3.722278,-38.465279,Fortaleza
98,217696.74,-3.6275773,-38.7328914,Caucaia
84,232491.41,-3.7408356,-38.4797356,Fortaleza
105,244320.97,-3.7408356,-38.4797356,Fortaleza
62,133479.68,-3.749134,-38.5294162,Fortaleza
80,170976.4,-3.803746,-38.482364,Fortaleza
116,275541.4,-3.766667,-38.5,Fortaleza
156,434999.68,-3.7397474,-38.5007597,Fortaleza
176,265243.71,-3.8481419,-38.3931537,Aquiraz
82,159146.22,-3.767818,-38.492821,Fortaleza
80,93615.42,-3.740297,-38.529602,Fortaleza
72,156686.32,-3.7758741552,-38.4839433432,Fortaleza
72,156686.32,-3.7602855,-38.4880104,Fortaleza
100,218435.99,-3.747069,-38.477108,Fortaleza
100,218435.99,-3.747069,-38.477108,Fortaleza
100,218435.99,-3.747069,-38.477108,Fortaleza
100,218435.99,-3.747069,-38.477108,Fortaleza
100,218435.99,-3.747069,-38.477108,Fortaleza
220,496785.87,-3.747069,-38.477108,Fortaleza
220,508019.72,-3.747069,-38.477108,Fortaleza
116,272544.46,-3.747069,-38.477108,Fortaleza
116,281906.01,-3.747069,-38.477108,Fortaleza
117,327653.99,-3.733342,-38.494102,Fortaleza
120,196592.39,-3.728506,-38.512775,Fortaleza
100,87374.39,-3.747069,-38.477108,Fortaleza
130,290207.82,-3.73808,-38.473259,Fortaleza
93,180373.52,-3.7273,-38.485538,Fortaleza
134,188543.65,-3.742591,-38.5047,Fortaleza
143,212194.96,-3.749207,-38.505657,Fortaleza
114,234038.56,-3.741079,-38.514633,Fortaleza
119,265243.71,-3.741079,-38.514633,Fortaleza
80,156025.71,-3.742492,-38.492767,Fortaleza
148,358859.13,-3.762158,-38.485336,Fortaleza
127,102976.97,-3.746874,-38.53981,Fortaleza
113,93615.42,-3.75585,-38.52599,Fortaleza
65,124820.57,-3.742512,-38.513828,Fortaleza
98,280846.28,-3.733789,-38.498131,Fortaleza
100,218435.99,-3.747069,-38.477108,Fortaleza
100,218435.99,-3.747069,-38.477108,Fortaleza
100,218435.99,-3.747069,-38.477108,Fortaleza
180,259002.68,-3.732693,-38.504745,Fortaleza
202,230918.05,-3.728173,-38.496777,Fortaleza
123,237159.08,-3.743245,-38.497288,Fortaleza
133,171628.28,-3.747069,-38.477108,Fortaleza
81,159146.22,-3.747069,-38.477108,Fortaleza
70,136990.57,-3.74719,-38.523746,Fortaleza
96,180989.82,-3.744556,-38.503109,Fortaleza
64,154465.45,-3.742591,-38.5047,Fortaleza
80,149784.68,-3.747069,-38.477108,Fortaleza
68,149160.58,-3.738412,-38.533012,Fortaleza
75,156025.71,-3.760566,-38.490471,Fortaleza
165,199712.91,-3.747069,-38.477108,Fortaleza
145,224677.02,-3.736566,-38.508343,Fortaleza
118,156025.71,-3.7303763,-38.4850779,Fortaleza
120,337639.64,-3.736566,-38.508343,Fortaleza
91,254321.91,-3.736566,-38.508343,Fortaleza
91,226773.38,-3.736566,-38.508343,Fortaleza
238,131061.59,-3.7398611,-38.4588303,Fortaleza
114,156025.71,-3.732433,-38.5047,Fortaleza
91,237159.08,-3.736566,-38.508343,Fortaleza
100,165387.25,-3.737044,-38.499638,Fortaleza
68,152905.19,-3.795882,-38.477108,Fortaleza
68,140423.14,-3.748406,-38.529655,Fortaleza
165,102976.97,-3.733789,-38.498131,Fortaleza
141,146664.17,-3.733789,-38.498131,Fortaleza
67,154465.45,-3.726883,-38.49419,Fortaleza
137,152905.19,-3.742591,-38.5047,Fortaleza
108,102976.97,-3.729643,-38.482643,Fortaleza
74,213255.94,-3.774008,-38.490818,Fortaleza
135,343256.56,-3.747069,-38.477108,Fortaleza
120,115459.02,-3.747069,-38.477108,Fortaleza
161,296448.85,-3.759676,-38.485558,Fortaleza
189,440824.75,-3.767818,-38.492821,Fortaleza
77,162266.74,-3.726883,-38.49419,Fortaleza
118,107657.74,-3.734332,-38.487621,Fortaleza
98,199712.91,-3.733789,-38.498131,Fortaleza
117,115459.02,-3.763897,-38.5401123,Fortaleza
186,156025.71,-3.747069,-38.477108,Fortaleza
74,180989.82,-3.774008,-38.490818,Fortaleza
170,202833.42,-3.730499,-38.509892,Fortaleza
62,115459.02,-3.756806,-38.524403,Fortaleza
117,202833.42,-3.747069,-38.477108,Fortaleza
112,202833.42,-3.731695,-38.488731,Fortaleza
120,277725.76,-3.736566,-38.508343,Fortaleza
150,218435.99,-3.735313,-38.49155,Fortaleza
203,227797.54,-3.733873,-38.488148,Fortaleza
240,390064.28,-3.71951,-38.515877,Fortaleza
125,131061.59,-3.732433,-38.5047,Fortaleza
78,124820.57,-3.7494658,-38.506904,Fortaleza
83,140423.14,-3.747069,-38.477108,Fortaleza
107,84253.88,-3.9018995,-38.3632484,Aquiraz
116,234038.56,-3.731695,-38.488731,Fortaleza
120,143543.65,-3.766579,-38.492878,Fortaleza
61,140423.14,-3.733956,-38.492195,Fortaleza
64,140423.14,-3.732433,-38.5047,Fortaleza
74,134182.11,-3.794777,-38.498131,Fortaleza
210,280846.28,-3.747069,-38.477108,Fortaleza
133,186606.75,-3.747069,-38.477108,Fortaleza
120,202833.42,-3.754091,-38.515228,Fortaleza
61,124820.57,-3.741709,-38.511925,Fortaleza
82,152905.19,-3.726883,-38.49419,Fortaleza
105,113898.77,-3.734332,-38.487621,Fortaleza
150,165387.25,-3.760839,-38.484619,Fortaleza
60,121700.05,-3.741229,-38.477791,Fortaleza
54,107657.74,-3.722278,-38.465279,Fortaleza
75,92055.17,-3.809624,-38.563793,Fortaleza
153,405666.85,-3.734332,-38.487621,Fortaleza
156,215315.48,-3.630143,-38.742054,Caucaia
64,121700.05,-3.733422,-38.559044,Fortaleza
56,107657.74,-3.733422,-38.559044,Fortaleza
67,84253.88,-3.795329,-38.487621,Fortaleza
85,162266.74,-3.742492,-38.492767,Fortaleza
108,202833.42,-3.731724,-38.495735,Fortaleza
80,226549.33,-3.726883,-38.49419,Fortaleza
207,343256.56,-3.739755,-38.461334,Fortaleza
151,234038.56,-3.748079,-38.497749,Fortaleza
65,140423.14,-3.726883,-38.49419,Fortaleza
149,127941.08,-3.747069,-38.477108,Fortaleza
101,124820.57,-3.735313,-38.49155,Fortaleza
150,177869.31,-3.773416,-38.485622,Fortaleza
105,99856.45,-3.767503,-38.533596,Fortaleza
76,196592.39,-3.731695,-38.488731,Fortaleza
80,140423.14,-3.7273,-38.485538,Fortaleza
126,171628.28,-3.732433,-38.5047,Fortaleza
122,127941.08,-3.742591,-38.5047,Fortaleza
97,90494.91,-3.75771,-38.517403,Fortaleza
160,184110.34,-3.744556,-38.503109,Fortaleza
120,196592.39,-3.728506,-38.512775,Fortaleza
80,174748.79,-3.747069,-38.477108,Fortaleza
70,130749.54,-3.74719,-38.523746,Fortaleza
70,162266.74,-3.744675,-38.513313,Fortaleza
125,152905.19,-3.768086,-38.49416,Fortaleza
73,140423.14,-3.726883,-38.49419,Fortaleza
69,127941.08,-3.741229,-38.477791,Fortaleza
90,112338.51,-3.748406,-38.529655,Fortaleza
103,156025.71,-3.726883,-38.49419,Fortaleza
60,87374.39,-3.747069,-38.477108,Fortaleza
111,224677.02,-3.747069,-38.477108,Fortaleza
61,140423.14,-3.741709,-38.511925,Fortaleza
141,171628.28,-3.752334,-38.502289,Fortaleza
170,234038.56,-3.760839,-38.484619,Fortaleza
114,205953.94,-3.7481821,-38.4946628,Fortaleza
138,323909.38,-3.734332,-38.487621,Fortaleza
92,150203.14,-3.7823631,-38.5578852,Fortaleza
165,382262.99,-3.734332,-38.487621,Fortaleza
87,236432.94,-3.737848,-38.517838,Fortaleza
55,143855.7,-3.734332,-38.487621,Fortaleza
92,184110.34,-3.748406,-38.529655,Fortaleza
109,268676.27,-3.734332,-38.487621,Fortaleza
94,239655.49,-3.734332,-38.487621,Fortaleza
67,191118.7,-3.732433,-38.5047,Fortaleza
55,140423.14,-3.73808,-38.473259,Fortaleza
63,103990.2,-3.812237,-38.533596,Fortaleza
200,177869.31,-3.735723,-38.481918,Fortaleza
113,90494.91,-3.74057,-38.509571,Fortaleza
69,131061.59,-3.741638,-38.52309,Fortaleza
104,140423.14,-3.729989,-38.551979,Fortaleza
113,321295.94,-3.999737,-38.442928,Aquiraz
148,489427.69,-3.999737,-38.442928,Aquiraz
126,376927.85,-3.999737,-38.442928,Aquiraz
54,112856.83,-3.7739135,-38.4692211,Fortaleza
72,165387.25,-3.732433,-38.5047,Fortaleza
61,142312.92,-3.7922792,-38.5881036,Fortaleza
105,207028.02,-3.794777,-38.498131,Fortaleza
61,114800.28,-3.774656,-38.571667,Fortaleza
71,145391.0,-3.775403111,-38.4778010845,Fortaleza
72,168700.61,-3.7602855,-38.4880104,Fortaleza
93,249641.14,-3.746504,-38.496136,Fortaleza
110,234038.56,-3.742591,-38.5047,Fortaleza
91,215315.48,-3.741709,-38.511925,Fortaleza
87,140423.14,-3.999737,-38.442928,Aquiraz
65,109217.99,-3.725485,-38.488728,Fortaleza
106,78012.85,-3.743804,-38.587162,Fortaleza
143,496785.87,-3.738561,-38.508968,Fortaleza
83,168819.82,-3.738561,-38.508968,Fortaleza
108,149784.68,-3.733956,-38.492195,Fortaleza
72,78012.85,-3.7357456,-38.5789131,Fortaleza
120,112338.51,-3.725391,-38.52309,Fortaleza
128,81133.37,-3.7526288,-38.4962821,Fortaleza
58,84253.88,-3.747069,-38.477108,Fortaleza
107,249641.14,-3.84575,-38.389745,Aquiraz
82,171097.79,-3.90139,-38.39111,Aquiraz
82,171097.79,-3.8481419,-38.3931537,Aquiraz
163,330508.33,-3.8481419,-38.3931537,Aquiraz
68,159483.24,-3.8481419,-38.3931537,Aquiraz
68,159483.24,-3.8481419,-38.3931537,Aquiraz
172,371965.29,-3.767818,-38.492821,Fortaleza
72,92055.17,-3.999737,-38.442928,Aquiraz
120,171628.28,-3.741913,-38.507984,Fortaleza
79,76452.59,-3.725391,-38.52309,Fortaleza
70,124820.57,-3.747069,-38.477108,Fortaleza
66,109217.99,-3.742591,-38.5047,Fortaleza
126,455541.72,-3.742591,-38.5047,Fortaleza
153,159146.22,-3.741709,-38.511925,Fortaleza
64,140423.14,-3.726883,-38.49419,Fortaleza
98,233500.9,-3.728506,-38.512775,Fortaleza
91,227138.8,-3.728506,-38.512775,Fortaleza
142,277725.76,-3.742591,-38.5047,Fortaleza
92,229326.59,-3.75084,-38.461456,Fortaleza
120,412159.39,-3.747069,-38.477108,Fortaleza
165,372333.83,-3.747069,-38.477108,Fortaleza
92,193471.88,-3.741638,-38.52309,Fortaleza
54,109093.17,-3.771153,-38.486046,Fortaleza
68,118579.54,-3.721757,-38.513767,Fortaleza
68,116721.58,-3.741229,-38.477791,Fortaleza
91,153928.72,-3.999737,-38.442928,Aquiraz
215,343256.56,-3.742591,-38.5047,Fortaleza
73,134182.11,-3.723951,-38.567634,Fortaleza
73,134182.11,-3.723951,-38.567634,Fortaleza
91,107657.74,-3.731666,-38.553501,Fortaleza
110,98296.19,-3.78072,-38.568413,Fortaleza
86,102976.97,-3.728231,-38.555019,Fortaleza
65,84253.88,-3.809187,-38.573856,Fortaleza
108,202833.42,-3.738504,-38.561552,Fortaleza
94,162266.74,-3.736646,-38.558227,Fortaleza
70,80821.31,-3.740506,-38.562442,Fortaleza
80,93615.42,-3.740297,-38.529602,Fortaleza
106,93303.37,-3.722449,-38.541384,Fortaleza
63,113898.77,-3.754004,-38.52605,Fortaleza
72,121700.05,-2.500755,-44.311827,São Luís
152,268364.22,-2.498129,-44.291047,São Luís
65,93303.37,-2.505822,-44.297304,São Luís
65,87062.34,-2.504771,-44.263916,São Luís
158,268962.74,-2.490692,-44.292896,São Luís
178,326093.74,-2.491922,-44.283426,São Luís
77,127847.46,-2.506272,-44.264023,São Luís
72,142919.55,-2.500934,-44.284837,São Luís
81,159317.85,-2.497324,-44.283553,São Luís
74,92055.17,-2.495221,-44.244175,São Luís
113,152905.19,-2.504578,-44.264023,São Luís
87,121108.09,-2.495489,-44.244218,São Luís
105,222804.71,-2.498549,-44.289711,São Luís
91,118579.54,-5.516408,-47.488639,Imperatriz
91,124820.57,-5.516408,-47.488639,Imperatriz
142,173188.54,-5.530071,-47.487049,Imperatriz
91,118579.54,-5.516408,-47.488639,Imperatriz
77,77002.74,-2.533132,-44.230614,São Luís
142,187624.35,-5.530071,-47.487049,Imperatriz
70,118579.54,-5.52674,-47.471724,Imperatriz
142,187624.35,-5.530071,-47.487049,Imperatriz
91,124820.57,-5.516408,-47.488639,Imperatriz
85,140423.14,-5.525392,-47.495248,Imperatriz
70,94227.67,-5.52674,-47.471724,Imperatriz
70,118579.54,-5.52674,-47.471724,Imperatriz
91,124820.57,-5.516408,-47.488639,Imperatriz
91,118579.54,-5.516408,-47.488639,Imperatriz
142,173188.54,-5.530071,-47.487049,Imperatriz
91,130094.86,-5.525502,-47.477049,Imperatriz
142,173402.92,-5.530071,-47.487049,Imperatriz
72,80821.31,-2.490183,-44.262115,São Luís
80,124820.57,-2.497547,-44.290953,São Luís
63,112338.51,-2.490692,-44.292896,São Luís
86,124820.57,-2.494824,-44.290695,São Luís
76,152905.19,-2.501341,-44.310114,São Luís
131,203769.58,-2.5046,-44.264839,São Luís
67,87374.39,-2.494867,-44.290674,São Luís
77,122792.23,-2.503376,-44.299491,São Luís
93,180989.82,-2.484535,-44.224201,São Luís
82,106097.48,-2.499219,-44.289515,São Luís
210,405666.85,-2.491152,-44.296452,São Luís
74,87374.39,-2.490183,-44.262115,São Luís
72,80821.31,-2.490183,-44.262115,São Luís
74,87374.39,-2.490183,-44.262115,São Luís
87,106097.48,-2.490183,-44.262115,São Luís
86,99544.4,-2.490183,-44.262115,São Luís
74,158725.58,-2.500793,-44.285173,São Luís
76,81174.87,-2.491756,-44.244349,São Luís
109,217007.42,-2.488693,-44.299107,São Luís
74,148224.42,-2.50126,-44.31012,São Luís
96,163826.99,-2.500805,-44.285414,São Luís
92,171675.4,-2.491078,-44.299509,São Luís
109,213800.47,-2.488736,-44.299064,São Luís
163,343256.56,-2.53911,-44.282905,São Luís
239,457155.33,-2.490061,-44.30343,São Luís
192,357520.43,-2.495888,-44.28617,São Luís
77,109217.99,-2.533968,-44.229627,São Luís
208,436871.99,-2.504707,-44.317217,São Luís
80,156025.71,-2.50126,-44.31012,São Luís
74,156025.71,-2.500793,-44.285173,São Luís
178,374461.71,-2.493367,-44.286661,São Luís
216,405666.85,-2.490078,-44.293965,São Luís
95,165387.25,-2.498222,-44.290502,São Luís
81,202833.42,-2.53911,-44.282905,São Luís
164,308930.91,-2.500067,-44.310299,São Luís
136,277568.18,-2.502735,-44.31447,São Luís
164,298497.56,-2.499997,-44.310155,São Luís
74,82604.69,-2.494978,-44.24486,São Luís
74,82693.62,-2.490816,-44.244905,São Luís
72,115459.02,-5.496415,-47.474529,Imperatriz
70,107811.27,-5.516436,-47.480217,Imperatriz
65,87374.39,-5.5167,-47.490892,Imperatriz
96,149784.68,-5.530071,-47.487049,Imperatriz
217,497409.97,-2.502863,-44.314213,São Luís
76,97952.94,-2.493024,-44.244175,São Luís
86,99856.45,-2.490183,-44.262115,São Luís
152,333943.56,-2.494344,-44.285272,São Luís
137,206323.0,-2.497493,-44.287316,São Luís
121,146664.17,-2.497574,-44.288866,São Luís
80,112338.51,-2.50102,-44.285653,São Luís
56,81133.37,-2.50266,-44.238204,São Luís
73,90494.91,-2.506015,-44.261105,São Luís
198,405666.85,-5.514259,-47.476859,Imperatriz
187,343256.56,-2.490246,-44.303001,São Luís
53,74892.34,-2.501234,-44.272435,São Luís
109,219177.74,-2.488693,-44.299107,São Luís
82,124626.16,-7.1065787,-34.8426632,João Pessoa
64,90494.91,-7.0846197,-34.8394211,João Pessoa
126,182550.08,-7.1194958,-34.8450118,João Pessoa
90,135742.37,-7.0956882,-34.8403226,João Pessoa
91,147288.27,-7.0878568,-34.8365545,João Pessoa
80,112338.51,-7.220309,-35.899084,Campina Grande
123,168507.77,-7.21189,-35.873397,Campina Grande
225,296448.85,-7.222533,-35.88875,Campina Grande
70,81133.37,-7.24008,-35.877255,Campina Grande
95,118579.54,-7.223248,-35.889716,Campina Grande
82,117019.28,-7.248926,-35.879787,Campina Grande
225,277725.76,-7.222704,-35.889063,Campina Grande
65,88934.65,-7.222533,-35.88875,Campina Grande
120,112338.51,-7.219224,-35.899951,Campina Grande
96,146664.17,-7.226821,-35.876868,Campina Grande
117,162266.74,-7.233029,-35.862046,Campina Grande
95,130460.27,-7.222533,-35.88875,Campina Grande
65,123098.28,-23.639822,-46.5238,Santo André
82,132567.38,-7.109431,-34.840629,João Pessoa
80,85703.4,-7.08368,-34.836201,João Pessoa
172,329799.39,-7.115072,-34.839756,João Pessoa
61,82065.52,-23.684713,-46.53775,Santo André
70,101416.71,-7.0720751,-34.8381433,João Pessoa
138,193471.88,-7.1194958,-34.8450118,João Pessoa
60,75735.5,-7.1194958,-34.8450118,João Pessoa
82,111195.15,-7.0942446,-34.8453489,João Pessoa
56,86274.1,-7.1311303,-34.8394165,João Pessoa
59,106671.03,-7.1193854,-34.8298249,João Pessoa
60,90182.86,-7.0787148,-34.8340561,João Pessoa
102,185124.5,-7.1185116,-34.8472469,João Pessoa
83,93303.37,-7.0738199,-34.8419683,João Pessoa
94,152686.13,-7.113496,-34.8521915,João Pessoa
138,184110.34,-7.1194958,-34.8450118,João Pessoa
138,201273.16,-7.1194958,-34.8450118,João Pessoa
95,109217.99,-7.119496,-34.845012,João Pessoa
106,137302.62,-7.119496,-34.845012,João Pessoa
113,176933.15,-7.235264,-35.865981,Campina Grande
215,374461.71,-7.115069,-34.8539998,João Pessoa
208,448054.67,-7.1064056,-34.8357933,João Pessoa
84,88934.65,-7.0763563,-34.8398226,João Pessoa
79,491861.69,-7.114996,-34.830265,João Pessoa
231,468077.13,-7.176446,-34.908489,João Pessoa
107,285776.69,-6.987721,-34.828722,Cabedelo
135,405666.85,-6.987721,-34.828722,Cabedelo
102,84418.64,-6.886645,-38.554319,Cajazeiras
96,84418.64,-6.886645,-38.554319,Cajazeiras
96,88769.89,-6.886645,-38.554319,Cajazeiras
112,153803.59,-7.101782,-34.835552,João Pessoa
110,151074.39,-7.101782,-34.835552,João Pessoa
76,118267.49,-7.096062,-34.837582,João Pessoa
156,132809.08,-7.1178731,-34.8361221,João Pessoa
145,190468.38,-7.0982933,-34.840108,João Pessoa
70,78558.94,-7.096062,-34.837582,João Pessoa
85,93615.42,-7.156862,-34.814278,João Pessoa
194,303931.53,-7.130504,-34.827862,João Pessoa
141,90494.91,-7.114996,-34.830265,João Pessoa
76,76452.59,-7.0743842,-34.836251,João Pessoa
99,151076.88,-7.0827874,-34.8420886,João Pessoa
67,101357.86,-7.115018,-34.86593,João Pessoa
164,312051.42,-7.111007,-34.831715,João Pessoa
58,111383.63,-7.176446,-34.908489,João Pessoa
85,195491.16,-7.176446,-34.908489,João Pessoa
127,174436.74,-7.1232712,-34.8264642,João Pessoa
80,78012.85,-7.1507711,-34.8445787,João Pessoa
76,81133.37,-7.1526036,-34.8372535,João Pessoa
76,78012.85,-7.152825,-34.8416461,João Pessoa
76,81133.37,-7.152825,-34.8416461,João Pessoa
105,118579.54,-7.096062,-34.837582,João Pessoa
78,87374.39,-7.1354124,-34.8315849,João Pessoa
108,135742.37,-7.089115,-34.8403486,João Pessoa
77,93584.22,-7.1209899,-34.8399871,João Pessoa
114,139334.7,-7.089756,-34.839886,João Pessoa
73,109217.99,-7.114996,-34.830265,João Pessoa
116,202833.42,-7.117158,-34.829853,João Pessoa
180,202833.42,-7.1153004,-34.8368653,João Pessoa
115,151344.94,-7.0742185,-34.8344956,João Pessoa
90,93615.42,-7.105561,-34.833115,João Pessoa
148,202007.44,-7.107784,-34.841912,João Pessoa
85,104537.22,-7.214638,-35.884862,Campina Grande
68,96735.94,-7.084624,-34.8384462,João Pessoa
124,224677.02,-7.1222069,-34.8356895,João Pessoa
204,452474.56,-7.1138691,-34.8272957,João Pessoa
91,141047.24,-7.0878568,-34.8365545,João Pessoa
94,135811.64,-7.1180898,-34.8337633,João Pessoa
97,143855.7,-7.1203768,-34.8420411,João Pessoa
97,148848.53,-7.1203768,-34.8420411,João Pessoa
122,305361.04,-7.1187877,-34.8249506,João Pessoa
106,218560.81,-7.1064056,-34.8357933,João Pessoa
204,460275.85,-7.1138691,-34.8272957,João Pessoa
115,259002.68,-7.029486,-34.84586,Cabedelo
200,202833.42,-7.0456374,-34.8444891,Cabedelo
124,184110.34,-7.115382,-34.828545,João Pessoa
147,209074.45,-7.114174,-34.825161,João Pessoa
194,234038.56,-7.115973,-34.82589,João Pessoa
83,112338.51,-7.067306,-34.841721,João Pessoa
110,112338.51,-7.0419596,-34.8423987,Cabedelo
207,405666.85,-7.176251,-34.804455,João Pessoa
91,153120.2,-7.111578,-34.855518,João Pessoa
75,109415.83,-7.111578,-34.855518,João Pessoa
63,92679.27,-7.111578,-34.855518,João Pessoa
61,103741.18,-7.111578,-34.855518,João Pessoa
55,75485.23,-7.1235314,-34.8478978,João Pessoa
107,186918.8,-7.111578,-34.855518,João Pessoa
107,290115.45,-7.030285,-34.837822,Cabedelo
135,427568.49,-7.030285,-34.837822,Cabedelo
79,151290.02,-7.111578,-34.855518,João Pessoa
101,143543.34,-7.0809656,-34.8379532,João Pessoa
120,167883.66,-7.20774,-35.877955,Campina Grande
77,76452.59,-7.249728,-35.879132,Campina Grande
87,117331.33,-7.228277,-35.882598,Campina Grande
77,84222.67,-7.107301,-34.8333672,João Pessoa
120,171628.28,-7.125048,-34.83599,João Pessoa
62,111104.09,-7.081561,-34.83625,João Pessoa
130,142036.48,-7.207112,-35.879567,Campina Grande
110,193471.88,-7.084624,-34.838446,João Pessoa
55,75485.23,-7.1235314,-34.8478978,João Pessoa
80,140423.14,-7.075332,-34.834682,João Pessoa
171,171628.28,-7.212391,-35.874653,Campina Grande
76,108904.38,-7.154127,-34.851026,João Pessoa
85,78012.85,-7.208669,-35.88382,Campina Grande
83,114271.2,-7.110856,-34.833694,João Pessoa
140,230970.67,-7.084624,-34.838446,João Pessoa
108,156025.71,-7.077391,-34.84095,João Pessoa
93,187277.8,-7.091386,-34.839222,João Pessoa
80,107922.48,-7.068526,-34.846274,João Pessoa
85,126968.0,-7.083094,-34.839954,João Pessoa
64,76180.48,-7.068526,-34.846274,João Pessoa
69,97352.71,-7.084624,-34.838446,João Pessoa
91,215845.28,-7.068526,-34.846274,João Pessoa
126,166228.73,-7.119496,-34.845012,João Pessoa
112,157480.0,-7.119496,-34.845012,João Pessoa
75,117445.4,-7.081956,-34.843102,João Pessoa
114,141731.84,-7.119496,-34.845012,João Pessoa
131,222194.0,-7.123123,-34.824459,João Pessoa
138,228542.4,-7.083448,-34.834623,João Pessoa
76,104271.04,-7.15462,-34.851108,João Pessoa
76,105726.14,-7.15462,-34.851108,João Pessoa
107,151344.94,-7.112876,-34.846764,João Pessoa
187,468077.13,-7.176446,-34.908489,João Pessoa
76,106147.41,-7.15462,-34.851108,João Pessoa
76,102279.53,-7.15462,-34.851108,João Pessoa
78,106940.84,-7.15462,-34.851108,João Pessoa
76,105305.49,-7.15462,-34.851108,João Pessoa
90,148349.22,-7.116377,-34.8368844,João Pessoa
107,209074.45,-7.1170702,-34.8280224,João Pessoa
101,171628.28,-7.0750025,-34.8320293,João Pessoa
101,171628.28,-7.0750025,-34.8320293,João Pessoa
101,196592.39,-7.0750025,-34.8320293,João Pessoa
101,171628.28,-7.0750025,-34.8320293,João Pessoa
60,259002.68,-7.143339,-34.8133802,João Pessoa
61,171004.18,-7.143339,-34.8133802,João Pessoa
180,374461.71,-7.1166526,-34.8279867,João Pessoa
96,162266.74,-7.1120898,-34.8309205,João Pessoa
86,134182.11,-7.1173964,-34.8411724,João Pessoa
122,187230.85,-7.1084688,-34.8345366,João Pessoa
107,234038.56,-7.1170702,-34.8280224,João Pessoa
59,121700.05,-7.1150007,-34.827537,João Pessoa
73,104160.09,-7.0800281,-34.8346002,João Pessoa
107,230606.0,-7.1170702,-34.8280224,João Pessoa
72,124820.57,-7.1257736,-34.8275004,João Pessoa
69,99232.35,-7.1104657,-34.8322306,João Pessoa
59,106097.48,-7.1193596,-34.8292674,João Pessoa
57,94609.62,-7.1193596,-34.8292674,João Pessoa
55,121700.05,-7.1163683,-34.8241255,João Pessoa
60,119941.92,-7.143339,-34.8133802,João Pessoa
58,93303.37,-7.1163753,-34.8296582,João Pessoa
91,154075.39,-7.0772323,-34.8323823,João Pessoa
74,101853.58,-7.0772323,-34.8323823,João Pessoa
107,151344.94,-7.1128758,-34.8467641,João Pessoa
145,184110.34,-7.1194958,-34.8450118,João Pessoa
221,268364.22,-7.096373,-34.840125,João Pessoa
60,133316.4,-7.124932,-34.827068,João Pessoa
104,168232.6,-7.08368,-34.836201,João Pessoa
86,143052.17,-7.07045,-34.838856,João Pessoa
88,145886.22,-7.07045,-34.838856,João Pessoa
